taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
5581279,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
4104890,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
6411098,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
6157026,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7331861,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
5347854,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
4090836,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
4132112,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7062200,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7327959,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
6710856,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7222255,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
2444221,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
5544928,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7224157,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7323341,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7272185,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
4036350,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
7226794,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
10755213,Hordeum marinum,SUBSPECIES,ACCEPTED,Plantae,NA
6157035,Hordeum marinum gussoneanum,NA,NA,NA,NA
4115425,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5289726,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4270548,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6449041,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3602069,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7324507,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6302047,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7190901,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3596131,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3802956,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4250676,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
10966302,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8257546,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
2457378,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4194303,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3755928,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3757050,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5581279,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5825913,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8429888,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7226804,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3935202,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8983123,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7302355,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7223680,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5659657,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4036957,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7415922,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6156934,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5544928,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
2445496,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4273336,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7295374,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3047633,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
2444221,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3663237,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8421432,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5347854,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
10948891,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4104890,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6710856,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4132902,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4132112,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7062200,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6157035,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8381801,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4271342,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8336551,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6409536,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
6411098,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7308043,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
9462721,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
2202786,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7223177,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7331861,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5652131,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7358677,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5352425,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
5352372,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4248063,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4048052,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
3040999,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7853188,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
8323119,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
2473221,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7222255,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
4211590,Hordeum murinum,SUBSPECIES,ACCEPTED,Plantae,NA
7096205,Hordeum murinum glaucum,NA,NA,NA,NA
7757431,Hordeum murinum leporinum,NA,NA,NA,NA
6076279,Hordeum pusillum,NA,NA,NA,NA
2706056,Hordeum vulgare,SPECIES,ACCEPTED,Plantae,2706056: Hordeum vulgare L. | 2706063: Hordeum hexastichon L. | 4932619: Hordeum vulgare subsp. vulgare | 6313801: Hordeum vulgare subsp. hexastichon (L.) Celak. | 7940113: Hordeum distichon subsp. distichon
5376139,Hornungia alpina,SPECIES,ACCEPTED,Plantae,5376139: Hornungia alpina (L.) O.Appel
5376179,Hornungia petraea,SPECIES,ACCEPTED,Plantae,5376179: Hornungia petraea (L.) Rchb.
5376158,Hornungia procumbens,SPECIES,ACCEPTED,Plantae,NA
2771094,Hosta,GENUS,DOUBTFUL,Plantae,NA
2771094,Hosta NA,GENUS,DOUBTFUL,Plantae,NA
5384931,Houttuynia cordata,SPECIES,ACCEPTED,Plantae,5384931: Houttuynia cordata Thunb.
2888799,Hucho hucho,NA,NA,NA,NA
2984537,Humulus scandens,SPECIES,ACCEPTED,Plantae,NA
5304257,Hyacinthoides hispanica,SPECIES,ACCEPTED,Plantae,5304257: Hyacinthoides hispanica (Mill.) Rothm.
5304294,Hyacinthoides massartiana,SPECIES,ACCEPTED,Plantae,5304294: Hyacinthoides massartiana Geerinck
2772666,Hyacinthus orientalis,SPECIES,ACCEPTED,Plantae,2772666: Hyacinthus orientalis L.
2985986,Hydrangea arborescens,SPECIES,ACCEPTED,Plantae,NA
2985994,Hydrangea macrophylla,SPECIES,ACCEPTED,Plantae,2985994: Hydrangea macrophylla (Thunb.) Ser.
2985995,Hydrangea paniculata,SPECIES,ACCEPTED,Plantae,2985995: Hydrangea paniculata Siebold
11055820,Hydrocharis laevigata,SPECIES,ACCEPTED,Plantae,NA
5786666,Hydrochoerus hydrochaeris,SPECIES,ACCEPTED,Animalia,"2437610: Hydrochaeris hydrochaeris (Linnaeus, 1766)"
5270720,Hydrocotyle moschata,NA,NA,NA,NA
7978544,Hydrocotyle ranunculoides,SPECIES,ACCEPTED,Plantae,7978544: Hydrocotyle ranunculoides L.fil.
8418338,Hydrocotyle sibthorpioides,SPECIES,ACCEPTED,Plantae,8418338: Hydrocotyle sibthorpioides Lam.
3034602,Hydrocotyle verticillata,SPECIES,ACCEPTED,Plantae,3034602: Hydrocotyle verticillata Thunb.
4565039,Hygromia cinctella,SPECIES,ACCEPTED,Animalia,"4565039: Hygromia cinctella (Draparnaud, 1801)"
2427555,Hyla meridionalis,SPECIES,ACCEPTED,Animalia,"2427555: Hyla meridionalis Boettger, 1874"
3757050,Hylaeus absolutus,NA,NA,NA,NA
7644304,Hylotelephium anacampseros,NA,NA,NA,NA
7334631,Hylotelephium maximum,SPECIES,ACCEPTED,Plantae,"9340574: Sedum telephium subsp. maximum (L.) Rouy & E.G.Camus, 1901 | 6709141: Sedum telephium subsp. maximum (L.) Krock. | 5690647: Sedum maximum Suter | 4201737: Hylotelephium telephium subsp. maximum (L.) H.Ohba | 7334631: Hylotelephium maximum (L.) Holub"
2985863,Hylotelephium spectabile,SPECIES,ACCEPTED,Plantae,5362067: Sedum spectabile Bor. | 2985863: Hylotelephium spectabile (Boreau) H.Ohba
7699567,Hymenoscyphus pseudoalbidus,SPECIES,ACCEPTED,Fungi,NA
2928979,Hyoscyamus albus,SPECIES,ACCEPTED,Plantae,2928979: Hyoscyamus albus L.
5199161,Hypania invalida,SPECIES,ACCEPTED,Animalia,"5199161: Hypania invalida (Grube, 1860)"
2888559,Hypecoum pendulum,SPECIES,ACCEPTED,Plantae,2888559: Hypecoum pendulum L.
3189497,Hypericum calycinum,SPECIES,ACCEPTED,Plantae,3189497: Hypericum calycinum L.
3189457,Hypericum densiflorum,SPECIES,ACCEPTED,Plantae,NA
3711846,Hypericum hidcoteense,SPECIES,ACCEPTED,Plantae,NA
6436603,Hypericum hircinum,SPECIES,ACCEPTED,Plantae,NA
3711564,Hypericum inodorum,SPECIES,ACCEPTED,Plantae,NA
3189474,Hypericum moserianum,SPECIES,ACCEPTED,Plantae,NA
8021567,Hypericum olympicum,SPECIES,ACCEPTED,Plantae,8021567: Hypericum olympicum L.
3711564,Hypericum ×inodorum,SPECIES,ACCEPTED,Plantae,3711564: Hypericum ×inodorum Mill.
2739769,Hypochaeris microcephala,NA,NA,NA,NA
1910629,Hypolimnas bolina,SPECIES,ACCEPTED,Animalia,NA
2362473,Hypophthalmichthys molitrix,SPECIES,ACCEPTED,Animalia,"2362473: Hypophthalmichthys molitrix (Valenciennes, 1844)"
2362486,Hypophthalmichthys nobilis,SPECIES,ACCEPTED,Animalia,"2362486: Hypophthalmichthys nobilis (Richardson, 1845)"
1326634,Hypoponera punctatissima,SPECIES,ACCEPTED,Animalia,"1326634: Hypoponera punctatissima (Roger, 1859)"
8455382,Hypoponera schauinslandi,SPECIES,ACCEPTED,Animalia,"8455382: Hypoponera schauinslandi (Emery, 1899)"
8766638,Hypsopygia nostralis,SPECIES,ACCEPTED,Animalia,NA
5341387,Hyssopus officinalis,SPECIES,ACCEPTED,Plantae,5341387: Hyssopus officinalis L. | 7522399: Hyssopus officinalis var. aristatus (Godr.) Briq.
2211599,Ianiropsis serricaudis,SPECIES,ACCEPTED,Animalia,NA
5377163,Iberis amara,SPECIES,ACCEPTED,Plantae,NA
3663237,Iberis odorata,NA,NA,NA,NA
5377286,Iberis pinnata,SPECIES,ACCEPTED,Plantae,5377286: Iberis pinnata L.
5551241,Iberis sempervirens,SPECIES,ACCEPTED,Plantae,5551241: Iberis sempervirens L.
5377303,Iberis umbellata,SPECIES,ACCEPTED,Plantae,5377303: Iberis umbellata L.
9629001,Iberodes linifolia,SPECIES,ACCEPTED,Plantae,NA
3172647,Ibicella lutea,SPECIES,ACCEPTED,Plantae,NA
2080592,Icerya purchasi,SPECIES,ACCEPTED,Animalia,NA
2286079,Icius subinermis,NA,NA,NA,NA
5690854,Ictalurus punctatus,NA,NA,NA,NA
5739357,Iduna rama,SPECIES,ACCEPTED,Animalia,"5739357: Iduna rama (Sykes, 1832)"
2459675,Iguana,GENUS,ACCEPTED,Animalia,NA
2459675,Iguana NA,GENUS,ACCEPTED,Animalia,NA
2459658,Iguana iguana,SPECIES,ACCEPTED,Animalia,"2459658: Iguana iguana (Linnaeus, 1758)"
5930559,Ilex altaclerensis,SPECIES,ACCEPTED,Plantae,NA
5414239,Ilex crenata,SPECIES,ACCEPTED,Plantae,5414239: Ilex crenata Thunb.
5533814,Ilex meserveae,SPECIES,ACCEPTED,Plantae,NA
5930559,Ilex ×altaclerensis,SPECIES,ACCEPTED,Plantae,5930559: Ilex ×altaclerensis (Loud.) Dallim.
2891783,Impatiens balfourii,SPECIES,ACCEPTED,Plantae,2891783: Impatiens balfourii Hook.fil.
2891774,Impatiens capensis,SPECIES,ACCEPTED,Plantae,2891774: Impatiens capensis Meerb.
2891770,Impatiens glandulifera,SPECIES,ACCEPTED,Plantae,2891770: Impatiens glandulifera Royle | 2891771: Impatiens roylei Walp.
2891782,Impatiens parviflora,SPECIES,ACCEPTED,Plantae,2891782: Impatiens parviflora DC.
2077985,Impatientinum asiaticum,SPECIES,ACCEPTED,Animalia,NA
5538108,Imperatoria ostruthium,SPECIES,ACCEPTED,Plantae,3034230: Peucedanum ostruthium (L.) Koch | 5538108: Imperatoria ostruthium L.
4091345,Incarvillea delavayi,SPECIES,ACCEPTED,Plantae,NA
5177825,Incisocalliope aestuarius,SPECIES,ACCEPTED,Animalia,"5177825: Incisocalliope aestuarius (Watling & Maurer, 1973)"
3148340,Inula helenium,SPECIES,ACCEPTED,Plantae,3148340: Inula helenium L.
4933624,Inula racemosa,SPECIES,ACCEPTED,Plantae,4933624: Inula racemosa Hook.fil.
2859597,Ipheion uniflorum,SPECIES,ACCEPTED,Plantae,2859597: Ipheion uniflorum (Lindl.) Raf.
2928560,Ipomoea coccinea,SPECIES,ACCEPTED,Plantae,NA
2928538,Ipomoea hederacea,SPECIES,ACCEPTED,Plantae,2928538: Ipomoea hederacea Jacq. | 2928622: Ipomoea hederacea var. integriuscula A.Gray
7327959,Ipomoea hederifolia,NA,NA,NA,NA
9060332,Ipomoea heptaphylla,SPECIES,ACCEPTED,Plantae,NA
2928584,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
8381801,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7323251,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
4250676,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3898065,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7327959,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7271631,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3757050,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
2176168,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
2444141,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7308335,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
4925890,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3596131,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3047633,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
5831060,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7358677,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
6409536,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
2284443,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
8983123,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3065244,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
3890974,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7223276,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
6427623,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
9537212,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
4219118,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
6308164,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
6156934,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7466434,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
6084799,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
4048052,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
8421432,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
2445496,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7066596,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7998563,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
5347854,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7323834,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
7222255,Ipomoea lacunosa,SPECIES,ACCEPTED,Plantae,NA
8257857,Ipomoea lacunosa lacunosa,NA,NA,NA,NA
2928583,Ipomoea leucantha,SPECIES,ACCEPTED,Plantae,3681600: Ipomoea lacunosa f. purpurata Fernald | 2928583: Ipomoea leucantha Jacq.
2928534,Ipomoea nil,SPECIES,ACCEPTED,Plantae,NA
2928576,Ipomoea purpurea,SPECIES,ACCEPTED,Plantae,2928576: Ipomoea purpurea (L.) Roth
2928589,Ipomoea tricolor,SPECIES,ACCEPTED,Plantae,2928589: Ipomoea tricolor Cav.
5298765,Iris foetidissima,SPECIES,ACCEPTED,Plantae,5298765: Iris foetidissima L.
5298069,Iris germanica,SPECIES,ACCEPTED,Plantae,5298069: Iris germanica L.
5298908,Iris graminea,SPECIES,ACCEPTED,Plantae,NA
9340142,Iris hollandica,SPECIES,ACCEPTED,Plantae,NA
5298675,Iris pumila,SPECIES,ACCEPTED,Plantae,5298675: Iris pumila L.
5298406,Iris reticulata,SPECIES,ACCEPTED,Plantae,NA
5298126,Iris sibirica,SPECIES,ACCEPTED,Plantae,5298126: Iris sibirica L.
5297966,Iris xiphium,SPECIES,ACCEPTED,Plantae,NA
7711892,Isatis quadrialata,SPECIES,ACCEPTED,Plantae,NA
5374118,Isatis tinctoria,SPECIES,ACCEPTED,Plantae,5374118: Isatis tinctoria L.
1423286,Ischnura senegalensis,SPECIES,ACCEPTED,Animalia,"1423286: Ischnura senegalensis Rambur, 1842"
1346919,Isodontia mexicana,SPECIES,ACCEPTED,Animalia,NA
2873995,Isotrema macrophyllum,SPECIES,ACCEPTED,Plantae,NA
1548900,Iva annua,NA,NA,NA,NA
8210972,Jacobaea albescens,SPECIES,ACCEPTED,Plantae,NA
5388595,Jacobaea maritima,SPECIES,ACCEPTED,Plantae,5388595: Jacobaea maritima (L.) Pelser & Meijden | 3097222: Senecio cineraria DC. | 11153937: Jacobaea maritima subsp. maritima
5341725,Jacquemontia tamnifolia,SPECIES,ACCEPTED,Plantae,NA
5177089,Jaera istri,SPECIES,ACCEPTED,Animalia,"5177089: Jaera istri Veuille, 1979"
2928805,Jaltomata procumbens,SPECIES,ACCEPTED,Plantae,2928805: Jaltomata procumbens (Cav.) J.L.Gentry
2029899,Japananus hyalinus,SPECIES,ACCEPTED,Animalia,NA
3172266,Jasminum nudiflorum,SPECIES,ACCEPTED,Plantae,3172266: Jasminum nudiflorum Lindl.
3054366,Juglans ailantifolia,SPECIES,ACCEPTED,Plantae,NA
3054352,Juglans cinerea,SPECIES,ACCEPTED,Plantae,3054352: Juglans cinerea L.
4205640,Juglans mandshurica,SPECIES,ACCEPTED,Plantae,4205640: Juglans mandshurica Maxim.
3054357,Juglans nigra,SPECIES,ACCEPTED,Plantae,3054357: Juglans nigra L.
3054368,Juglans regia,SPECIES,ACCEPTED,Plantae,3054368: Juglans regia L.
9362842,Junco hyemalis,SPECIES,ACCEPTED,Animalia,"9362842: Junco hyemalis (Linnaeus, 1758)"
2702058,Juncus anthelatus,SPECIES,ACCEPTED,Plantae,NA
2701986,Juncus canadensis,SPECIES,DOUBTFUL,Plantae,NA
2701120,Juncus dichotomus,SPECIES,ACCEPTED,Plantae,NA
2701831,Juncus dudleyi,SPECIES,ACCEPTED,Plantae,NA
2701612,Juncus ensifolius,SPECIES,ACCEPTED,Plantae,2701612: Juncus ensifolius Wikstr.
2701578,Juncus foliosus,SPECIES,ACCEPTED,Plantae,2701578: Juncus foliosus Desf.
5401508,Juncus imbricatus,NA,NA,NA,NA
3053950,Juncus pallescens,NA,NA,NA,NA
2701564,Juncus pallidus,SPECIES,ACCEPTED,Plantae,NA
2701304,Juncus radula,SPECIES,ACCEPTED,Plantae,NA
2701879,Juncus striatus,SPECIES,ACCEPTED,Plantae,2701879: Juncus striatus Schousb. ex E.Mey.
2701118,Juncus subsecundus,SPECIES,ACCEPTED,Plantae,NA
2702084,Juncus tenuis,SPECIES,ACCEPTED,Plantae,NA
2701649,Juncus xiphioides,SPECIES,ACCEPTED,Plantae,2701649: Juncus xiphioides E.Mey.
7261816,Junonia iphita,NA,NA,NA,NA
2985944,Kalanchoe blossfeldiana,SPECIES,ACCEPTED,Plantae,2985944: Kalanchoe blossfeldiana Poelln.
4117648,Kalimeris incisa,NA,NA,NA,NA
7219988,Kalimeris incisa,NA,NA,NA,NA
7068845,Kalimeris incisa,NA,NA,NA,NA
7298085,Kalimeris incisa,NA,NA,NA,NA
2443339,Kalimeris incisa,NA,NA,NA,NA
6084799,Kalimeris incisa,NA,NA,NA,NA
7308043,Kalimeris incisa,NA,NA,NA,NA
8389446,Kalimeris incisa,NA,NA,NA,NA
5659657,Kalimeris incisa,NA,NA,NA,NA
7266343,Kalimeris incisa,NA,NA,NA,NA
10948891,Kalimeris incisa,NA,NA,NA,NA
8918909,Kalimeris incisa,NA,NA,NA,NA
3611735,Kalimeris incisa,NA,NA,NA,NA
7222196,Kalimeris incisa,NA,NA,NA,NA
6157050,Kalimeris incisa,NA,NA,NA,NA
6308164,Kalimeris incisa,NA,NA,NA,NA
7323906,Kalimeris incisa,NA,NA,NA,NA
7455425,Kalimeris incisa,NA,NA,NA,NA
7068732,Kalimeris incisa,NA,NA,NA,NA
7753114,Kalimeris incisa,NA,NA,NA,NA
2717402,Kalimeris incisa,NA,NA,NA,NA
11136683,Kalimeris incisa,NA,NA,NA,NA
4274443,Kalimeris incisa,NA,NA,NA,NA
11794300,Kalimeris incisa,NA,NA,NA,NA
3065244,Kalimeris incisa,NA,NA,NA,NA
2457378,Kalimeris incisa,NA,NA,NA,NA
6076279,Kalimeris incisa,NA,NA,NA,NA
9567226,Kalimeris incisa,NA,NA,NA,NA
2653392,Kalimeris incisa,NA,NA,NA,NA
5652131,Kalimeris incisa,NA,NA,NA,NA
8782549,Kalimeris incisa,NA,NA,NA,NA
4271356,Kalimeris incisa,NA,NA,NA,NA
7226776,Kalimeris incisa,NA,NA,NA,NA
7332416,Kalimeris incisa incisa,NA,NA,NA,NA
2883007,Kalmia angustifolia,SPECIES,ACCEPTED,Plantae,2883007: Kalmia angustifolia L.
9306058,Karpatiosorbus latifolia,SPECIES,ACCEPTED,Plantae,NA
2705391,Keratella tropica,NA,NA,NA,NA
5371450,Kerria japonica,SPECIES,ACCEPTED,Plantae,5371450: Kerria japonica (L.) DC.
2705362,Kickxia elatine,NA,NA,NA,NA
7070211,Kickxia elatine,NA,NA,NA,NA
4131042,Kickxia elatine,NA,NA,NA,NA
8323119,Kickxia elatine,NA,NA,NA,NA
7440977,Kickxia elatine,NA,NA,NA,NA
5352425,Kickxia elatine,NA,NA,NA,NA
6085036,Kickxia elatine,NA,NA,NA,NA
7324507,Kickxia elatine,NA,NA,NA,NA
2202786,Kickxia elatine,NA,NA,NA,NA
7998563,Kickxia elatine,NA,NA,NA,NA
7271631,Kickxia elatine,NA,NA,NA,NA
3755928,Kickxia elatine,NA,NA,NA,NA
6300531,Kickxia elatine,NA,NA,NA,NA
4090836,Kickxia elatine,NA,NA,NA,NA
5224543,Kickxia elatine,NA,NA,NA,NA
6313049,Kickxia elatine,NA,NA,NA,NA
2717402,Kickxia elatine,NA,NA,NA,NA
7853188,Kickxia elatine,NA,NA,NA,NA
6449041,Kickxia elatine,NA,NA,NA,NA
7323834,Kickxia elatine,NA,NA,NA,NA
4211590,Kickxia elatine,NA,NA,NA,NA
4250676,Kickxia elatine,NA,NA,NA,NA
7327959,Kickxia elatine,NA,NA,NA,NA
8336551,Kickxia elatine,NA,NA,NA,NA
2473221,Kickxia elatine,NA,NA,NA,NA
4132902,Kickxia elatine,NA,NA,NA,NA
8389446,Kickxia elatine,NA,NA,NA,NA
8369366,Kickxia elatine,NA,NA,NA,NA
7753114,Kickxia elatine,NA,NA,NA,NA
2444221,Kickxia elatine,NA,NA,NA,NA
6156934,Kickxia elatine,NA,NA,NA,NA
2161911,Kickxia elatine,NA,NA,NA,NA
9537212,Kickxia elatine,NA,NA,NA,NA
7223680,Kickxia elatine sieberi,NA,NA,NA,NA
4939668,Kitaibela vitifolia,SPECIES,ACCEPTED,Plantae,NA
7504215,Knautia integrifolia,SPECIES,ACCEPTED,Plantae,7504215: Knautia integrifolia (L.) Bertol.
4102952,Knautia macedonica,SPECIES,ACCEPTED,Plantae,4102952: Knautia macedonica Griseb.
5305162,Kniphofia praecox,SPECIES,ACCEPTED,Plantae,5305162: Kniphofia praecox Baker
4137839,Koeleria glauca,SPECIES,ACCEPTED,Plantae,4137839: Koeleria glauca (Spreng.) DC.
5421180,Koelreuteria paniculata,SPECIES,ACCEPTED,Plantae,5421180: Koelreuteria paniculata Laxm.
9018536,Koenigia campanulata,SPECIES,ACCEPTED,Plantae,6391389: Aconogonon campanulatum (Hook.fil.) Hara
2705350,Koenigia divaricata,NA,NA,NA,NA
8773480,Koenigia fennica,SPECIES,ACCEPTED,Plantae,NA
8848208,Koenigia polystachya,SPECIES,ACCEPTED,Plantae,NA
2888706,Kolkwitzia amabilis,SPECIES,ACCEPTED,Plantae,2888706: Kolkwitzia amabilis Graebn.
2704664,Kontikia ventrolineata,NA,NA,NA,NA
5356345,Laburnum anagyroides,SPECIES,ACCEPTED,Plantae,5356345: Laburnum anagyroides Medik.
6159223,Lacerta agilis,SPECIES,ACCEPTED,Animalia,"9785084: Lacerta agilis agilis | 6159223: Lacerta agilis Linnaeus, 1758"
5168461,Lacerta strigata,NA,NA,NA,NA
6159273,Lacerta viridis,SPECIES,ACCEPTED,Animalia,"6159273: Lacerta viridis (Laurenti, 1768) | 7190778: Lacerta viridis viridis"
6913500,Lachnagrostis billardierei,NA,NA,NA,NA
9484350,Lachnagrostis eriantha,SPECIES,ACCEPTED,Plantae,4123480: Agrostis eriantha Hack.
4135963,Lachnagrostis filiformis,SPECIES,ACCEPTED,Plantae,2706451: Agrostis avenacea J.F.Gmel.
4934102,Lachnagrostis lachnantha,NA,NA,NA,NA
3140436,Lactuca macrophylla,SPECIES,ACCEPTED,Plantae,NA
3048073,Lactuca macrophylla,SPECIES,ACCEPTED,Plantae,NA
3048288,Lactuca macrophylla,SPECIES,ACCEPTED,Plantae,NA
