key	nubKey	nameKey	taxonID	kingdom	phylum	order	family	genus	species	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	datasetKey	parentKey	parent	scientificName	canonicalName	authorship	nameType	rank	origin	taxonomicStatus	nomenclaturalStatus	remarks	numDescendants	references	lastCrawled	lastInterpreted	issues	class
213212242	7587	8628930	NA	Fungi	Basidiomycota	Pucciniales	Phragmidiaceae	NA	NA	213212214	213212216	213212239	213212240	213212242	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212240	Pucciniales	Phragmidiaceae	Phragmidiaceae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.677+00:00		Pucciniomycetes
213212243	5220169	9953006	NA	Animalia	Chordata	Artiodactyla	Bovidae	Rupicapra	NA	213212180	213212182	213212203	213212231	213212241	213212243	NA	6d9e952f-948c-4483-9807-575348147c7e	213212241	Bovidae	Rupicapra	Rupicapra		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.679+00:00		Mammalia
213212244	2516372	8629030	NA	Fungi	Basidiomycota	Pucciniales	Phragmidiaceae	Phragmidium	NA	213212214	213212216	213212239	213212240	213212242	213212244	NA	6d9e952f-948c-4483-9807-575348147c7e	213212242	Phragmidiaceae	Phragmidium	Phragmidium		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.681+00:00		Pucciniomycetes
213212245	9531221	7982889	NA	Animalia	Chordata	Artiodactyla	Bovidae	Ovis	NA	213212180	213212182	213212203	213212231	213212241	213212245	NA	6d9e952f-948c-4483-9807-575348147c7e	213212241	Bovidae	Ovis	Ovis		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.686+00:00		Mammalia
213212246	7585	9534970	NA	Fungi	Basidiomycota	Pucciniales	Pucciniastraceae	NA	NA	213212214	213212216	213212239	213212240	213212246	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212240	Pucciniales	Pucciniastraceae	Pucciniastraceae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.689+00:00		Pucciniomycetes
213212247	2516805	6803207	NA	Fungi	Basidiomycota	Pucciniales	Pucciniastraceae	Melampsoridium	NA	213212214	213212216	213212239	213212240	213212246	213212247	NA	6d9e952f-948c-4483-9807-575348147c7e	213212246	Pucciniastraceae	Melampsoridium	Melampsoridium		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.692+00:00		Pucciniomycetes
213212248	1452	3601874	NA	Animalia	Chordata	Diprotodontia	NA	NA	NA	213212180	213212182	213212203	213212248	NA	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212203	Mammalia	Diprotodontia	Diprotodontia		SCIENTIFIC	ORDER	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	3	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.694+00:00		Mammalia
213212249	9372	6600071	NA	Animalia	Chordata	Diprotodontia	Macropodidae	NA	NA	213212180	213212182	213212203	213212248	213212249	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212248	Diprotodontia	Macropodidae	Macropodidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.697+00:00		Mammalia
213212250	11128608	41143015	NA	Fungi	Basidiomycota	Pucciniales	Tranzscheliaceae	NA	NA	213212214	213212216	213212239	213212240	213212250	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212240	Pucciniales	Tranzscheliaceae	Tranzscheliaceae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.700+00:00		Pucciniomycetes
213212251	2440171	6602741	NA	Animalia	Chordata	Diprotodontia	Macropodidae	Macropus	NA	213212180	213212182	213212203	213212248	213212249	213212251	NA	6d9e952f-948c-4483-9807-575348147c7e	213212249	Macropodidae	Macropus	Macropus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.702+00:00		Mammalia
213212252	2516414	11363048	NA	Fungi	Basidiomycota	Pucciniales	Tranzscheliaceae	Tranzschelia	NA	213212214	213212216	213212239	213212240	213212250	213212252	NA	6d9e952f-948c-4483-9807-575348147c7e	213212250	Tranzscheliaceae	Tranzschelia	Tranzschelia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.705+00:00		Pucciniomycetes
213212253	2440196	6603283	https://www.gbif.org/species/2440196	Animalia	Chordata	Diprotodontia	Macropodidae	Macropus	Macropus rufogriseus	213212180	213212182	213212203	213212248	213212249	213212251	213212253	6d9e952f-948c-4483-9807-575348147c7e	213212251	Macropus	Macropus rufogriseus (Desmarest, 1817)	Macropus rufogriseus	(Desmarest, 1817) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2440196	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.707+00:00		Mammalia
213212254	1459	9868905	NA	Animalia	Chordata	Rodentia	NA	NA	NA	213212180	213212182	213212203	213212254	NA	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212203	Mammalia	Rodentia	Rodentia		SCIENTIFIC	ORDER	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	36	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.711+00:00		Mammalia
213212255	3251	9534931	NA	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	NA	NA	213212214	213212216	213212239	213212240	213212255	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212240	Pucciniales	Pucciniaceae	Pucciniaceae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	24	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.713+00:00		Pucciniomycetes
213212256	9432	2116946	NA	Animalia	Chordata	Rodentia	Caviidae	NA	NA	213212180	213212182	213212203	213212254	213212256	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212254	Rodentia	Caviidae	Caviidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	6	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.715+00:00		Mammalia
213212257	2516062	3099602	NA	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Cumminsiella	NA	213212214	213212216	213212239	213212240	213212255	213212257	NA	6d9e952f-948c-4483-9807-575348147c7e	213212255	Pucciniaceae	Cumminsiella	Cumminsiella		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.718+00:00		Pucciniomycetes
213212258	5429068	5383717	NA	Animalia	Chordata	Rodentia	Caviidae	Hydrochoerus	NA	213212180	213212182	213212203	213212254	213212256	213212258	NA	6d9e952f-948c-4483-9807-575348147c7e	213212256	Caviidae	Hydrochoerus	Hydrochoerus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.719+00:00		Mammalia
213212259	2513550	11645631	NA	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Uromyces	NA	213212214	213212216	213212239	213212240	213212255	213212259	NA	6d9e952f-948c-4483-9807-575348147c7e	213212255	Pucciniaceae	Uromyces	Uromyces		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	5	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.725+00:00		Pucciniomycetes
213212260	2437628	2114960	NA	Animalia	Chordata	Rodentia	Caviidae	Cavia	NA	213212180	213212182	213212203	213212254	213212256	213212260	NA	6d9e952f-948c-4483-9807-575348147c7e	213212256	Caviidae	Cavia	Cavia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.727+00:00		Mammalia
213212261	2515982	11647253	https://www.gbif.org/species/2515982	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Uromyces	Uromyces croci	213212214	213212216	213212239	213212240	213212255	213212259	213212261	6d9e952f-948c-4483-9807-575348147c7e	213212259	Uromyces	Uromyces croci Pass.	Uromyces croci	Pass.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2515982	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.729+00:00		Pucciniomycetes
213212262	5219702	2116730	https://www.gbif.org/species/5219702	Animalia	Chordata	Rodentia	Caviidae	Cavia	Cavia porcellus	213212180	213212182	213212203	213212254	213212256	213212260	213212262	6d9e952f-948c-4483-9807-575348147c7e	213212260	Cavia	Cavia porcellus (Linnaeus, 1758)	Cavia porcellus	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5219702	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.731+00:00		Mammalia
213212263	2437617	3664303	NA	Animalia	Chordata	Rodentia	Caviidae	Dolichotis	NA	213212180	213212182	213212203	213212254	213212256	213212263	NA	6d9e952f-948c-4483-9807-575348147c7e	213212256	Caviidae	Dolichotis	Dolichotis		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.736+00:00		Mammalia
213212264	2515591	11647593	https://www.gbif.org/species/2515591	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Uromyces	Uromyces dianthi	213212214	213212216	213212239	213212240	213212255	213212259	213212264	6d9e952f-948c-4483-9807-575348147c7e	213212259	Uromyces	Uromyces dianthi (Pers.) Niessl	Uromyces dianthi	(Pers.) Niessl	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2515591	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.738+00:00		Pucciniomycetes
213212265	7239389	45809524	https://www.gbif.org/species/7239389	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Uromyces	Uromyces proeminens	213212214	213212216	213212239	213212240	213212255	213212259	213212265	6d9e952f-948c-4483-9807-575348147c7e	213212259	Uromyces	Uromyces proeminens (DC.) Lév., 1847	Uromyces proeminens	(DC.) Lév., 1847	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/7239389	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.743+00:00		Pucciniomycetes
213212266	5510	7216666	NA	Animalia	Chordata	Rodentia	Muridae	NA	NA	213212180	213212182	213212203	213212254	213212266	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212254	Rodentia	Muridae	Muridae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	5	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.744+00:00		Mammalia
213212267	2437686	6884129	NA	Animalia	Chordata	Rodentia	Muridae	Meriones	NA	213212180	213212182	213212203	213212254	213212266	213212267	NA	6d9e952f-948c-4483-9807-575348147c7e	213212266	Muridae	Meriones	Meriones		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.748+00:00		Mammalia
213212268	2515673	11649152	https://www.gbif.org/species/2515673	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Uromyces	Uromyces hedysari-obscuri	213212214	213212216	213212239	213212240	213212255	213212259	213212268	6d9e952f-948c-4483-9807-575348147c7e	213212259	Uromyces	Uromyces hedysari-obscuri (DC.) Carestia & Picc.	Uromyces hedysari-obscuri	(DC.) Carestia & Picc.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2515673	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.748+00:00		Pucciniomycetes
213212269	9533895	9521694	NA	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	NA	213212214	213212216	213212239	213212240	213212255	213212269	NA	6d9e952f-948c-4483-9807-575348147c7e	213212255	Pucciniaceae	Puccinia	Puccinia		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	15	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.753+00:00		Pucciniomycetes
213212270	2439223	9675995	NA	Animalia	Chordata	Rodentia	Muridae	Rattus	NA	213212180	213212182	213212203	213212254	213212266	213212270	NA	6d9e952f-948c-4483-9807-575348147c7e	213212266	Muridae	Rattus	Rattus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.757+00:00		Mammalia
213212271	3377362	17243515	https://www.gbif.org/species/3377362	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia porphyrogenita	213212214	213212216	213212239	213212240	213212255	213212269	213212271	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia porphyrogenita M.A.Curtis	Puccinia porphyrogenita	M.A.Curtis	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/3377362	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.758+00:00		Pucciniomycetes
213212272	2439270	9677355	https://www.gbif.org/species/2439270	Animalia	Chordata	Rodentia	Muridae	Rattus	Rattus rattus	213212180	213212182	213212203	213212254	213212266	213212270	213212272	6d9e952f-948c-4483-9807-575348147c7e	213212270	Rattus	Rattus rattus (Linnaeus, 1758)	Rattus rattus	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2439270	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.766+00:00		Mammalia
213212273	2514552	9532597	https://www.gbif.org/species/2514552	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia smyrnii	213212214	213212216	213212239	213212240	213212255	213212269	213212273	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia smyrnii Biv.	Puccinia smyrnii	Biv.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2514552	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.767+00:00		Pucciniomycetes
213212274	8427910	17241131	https://www.gbif.org/species/8427910	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia oreoselini	213212214	213212216	213212239	213212240	213212255	213212269	213212274	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia oreoselini (F.Strauss) Körn.	Puccinia oreoselini	(F.Strauss) Körn.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/8427910	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.771+00:00		Pucciniomycetes
213212275	3240723	2995442	NA	Animalia	Chordata	Rodentia	Cricetidae	NA	NA	213212180	213212182	213212203	213212254	213212275	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212254	Rodentia	Cricetidae	Cricetidae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.772+00:00		Mammalia
213212276	7805464	17485686	https://www.gbif.org/species/7805464	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia nigrescens	213212214	213212216	213212239	213212240	213212255	213212269	213212276	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia nigrescens L.A.Kirchn.	Puccinia nigrescens	L.A.Kirchn.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/7805464	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.776+00:00		Pucciniomycetes
213212277	5219857	7790050	NA	Animalia	Chordata	Rodentia	Cricetidae	Ondatra	NA	213212180	213212182	213212203	213212254	213212275	213212277	NA	6d9e952f-948c-4483-9807-575348147c7e	213212275	Cricetidae	Ondatra	Ondatra		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.778+00:00		Mammalia
213212278	2514415	9533187	https://www.gbif.org/species/2514415	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia umbilici	213212214	213212216	213212239	213212240	213212255	213212269	213212278	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia umbilici Guépin	Puccinia umbilici	Guépin	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2514415	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.784+00:00		Pucciniomycetes
213212279	3240572	7275333	NA	Animalia	Chordata	Rodentia	Myocastoridae	NA	NA	213212180	213212182	213212203	213212254	213212279	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212254	Rodentia	Myocastoridae	Myocastoridae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.787+00:00		Mammalia
213212280	3240573	7275253	NA	Animalia	Chordata	Rodentia	Myocastoridae	Myocastor	NA	213212180	213212182	213212203	213212254	213212279	213212280	NA	6d9e952f-948c-4483-9807-575348147c7e	213212279	Myocastoridae	Myocastor	Myocastor		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.791+00:00		Mammalia
213212281	10797854	41025002	https://www.gbif.org/species/10797854	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia grisea	213212214	213212216	213212239	213212240	213212255	213212269	213212281	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia grisea (F.Strauss) Bonord.	Puccinia grisea	(F.Strauss) Bonord.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/10797854	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.795+00:00		Pucciniomycetes
213212282	2514345	130294104	https://www.gbif.org/species/2514345	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia helianthi-mollis	213212214	213212216	213212239	213212240	213212255	213212269	213212282	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia helianthi-mollis (Schwein.) H.S.Jacks.	Puccinia helianthi-mollis	(Schwein.) H.S.Jacks.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2514345	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.799+00:00		Pucciniomycetes
213212283	9456	10191135	NA	Animalia	Chordata	Rodentia	Sciuridae	NA	NA	213212180	213212182	213212203	213212254	213212283	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212254	Rodentia	Sciuridae	Sciuridae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	13	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.801+00:00		Mammalia
213212284	2514574	9532358	https://www.gbif.org/species/2514574	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia subnitens	213212214	213212216	213212239	213212240	213212255	213212269	213212284	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia subnitens Dietel	Puccinia subnitens	Dietel	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2514574	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.804+00:00		Pucciniomycetes
213212285	2437422	11000538	NA	Animalia	Chordata	Rodentia	Sciuridae	Tamias	NA	213212180	213212182	213212203	213212254	213212283	213212285	NA	6d9e952f-948c-4483-9807-575348147c7e	213212283	Sciuridae	Tamias	Tamias		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.806+00:00		Mammalia
213212286	2514484	9531039	https://www.gbif.org/species/2514484	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia soldanellae	213212214	213212216	213212239	213212240	213212255	213212269	213212286	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia soldanellae (DC.) Fuckel	Puccinia soldanellae	(DC.) Fuckel	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/2514484	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.808+00:00		Pucciniomycetes
213212287	2437279	11001936	NA	Animalia	Chordata	Rodentia	Sciuridae	Tamiasciurus	NA	213212180	213212182	213212203	213212254	213212283	213212287	NA	6d9e952f-948c-4483-9807-575348147c7e	213212283	Sciuridae	Tamiasciurus	Tamiasciurus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.816+00:00		Mammalia
213212288	7954545	17244696	https://www.gbif.org/species/7954545	Fungi	Basidiomycota	Pucciniales	Pucciniaceae	Puccinia	Puccinia conglomerata	213212214	213212216	213212239	213212240	213212255	213212269	213212288	6d9e952f-948c-4483-9807-575348147c7e	213212269	Puccinia	Puccinia conglomerata (F.Strauss) Röhl.	Puccinia conglomerata	(F.Strauss) Röhl.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/2dboyn	0	https://www.gbif.org/species/7954545	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.818+00:00		Pucciniomycetes
213212289	2437231	3202659	NA	Animalia	Chordata	Rodentia	Sciuridae	Cynomys	NA	213212180	213212182	213212203	213212254	213212283	213212289	NA	6d9e952f-948c-4483-9807-575348147c7e	213212283	Sciuridae	Cynomys	Cynomys		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	1	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.826+00:00		Mammalia
213212290	11166296	36877506	NA	Fungi	Basidiomycota	Pucciniales	Gymnosporangiaceae	NA	NA	213212214	213212216	213212239	213212240	213212290	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212240	Pucciniales	Gymnosporangiaceae	Gymnosporangiaceae		SCIENTIFIC	FAMILY	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	3	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.826+00:00		Pucciniomycetes
213212291	2516085	4898970	NA	Fungi	Basidiomycota	Pucciniales	Gymnosporangiaceae	Gymnosporangium	NA	213212214	213212216	213212239	213212240	213212290	213212291	NA	6d9e952f-948c-4483-9807-575348147c7e	213212290	Gymnosporangiaceae	Gymnosporangium	Gymnosporangium		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.830+00:00		Pucciniomycetes
213212292	2437489	10191875	NA	Animalia	Chordata	Rodentia	Sciuridae	Sciurus	NA	213212180	213212182	213212203	213212254	213212283	213212292	NA	6d9e952f-948c-4483-9807-575348147c7e	213212283	Sciuridae	Sciurus	Sciurus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	2	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.834+00:00		Mammalia
213212293	151	4379172	NA	Fungi	Basidiomycota	NA	NA	NA	NA	213212214	213212216	213212293	NA	NA	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212216	Basidiomycota	Exobasidiomycetes	Exobasidiomycetes		SCIENTIFIC	CLASS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	6	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.842+00:00		Exobasidiomycetes
213212294	2437392	1840827	NA	Animalia	Chordata	Rodentia	Sciuridae	Callosciurus	NA	213212180	213212182	213212203	213212254	213212283	213212294	NA	6d9e952f-948c-4483-9807-575348147c7e	213212283	Sciuridae	Callosciurus	Callosciurus		SCIENTIFIC	GENUS	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	3	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.846+00:00		Mammalia
213212295	1135	3988622	NA	Fungi	Basidiomycota	Entylomatales	NA	NA	NA	213212214	213212216	213212293	213212295	NA	NA	NA	6d9e952f-948c-4483-9807-575348147c7e	213212293	Exobasidiomycetes	Entylomatales	Entylomatales		SCIENTIFIC	ORDER	DENORMED_CLASSIFICATION	ACCEPTED	NA	NA	5	NA	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.847+00:00		Exobasidiomycetes
213212296	2437399	1841251	https://www.gbif.org/species/2437399	Animalia	Chordata	Rodentia	Sciuridae	Callosciurus	Callosciurus finlaysonii	213212180	213212182	213212203	213212254	213212283	213212294	213212296	6d9e952f-948c-4483-9807-575348147c7e	213212294	Callosciurus	Callosciurus finlaysonii (Horsfield, 1823)	Callosciurus finlaysonii	(Horsfield, 1823) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/2437399	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.850+00:00		Mammalia
