X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
9812,Trifolium pallidum,5359411,SPECIES,ACCEPTED,Plantae,5359411: Trifolium pallidum Waldst. & Kit.,220,152545073
9813,Trifolium pannonicum,5359067,SPECIES,ACCEPTED,Plantae,NA,220,152545063
9814,Trifolium patens,5359260,SPECIES,ACCEPTED,Plantae,5359260: Trifolium patens Schreb.,220,152545071
9815,Trifolium purpureum,5359526,SPECIES,ACCEPTED,Plantae,NA,220,152545081
9816,Trifolium resupinatum,5359175,SPECIES,ACCEPTED,Plantae,5359175: Trifolium resupinatum L. | 5359177: Trifolium resupinatum var. majus Boiss.,220,152545066
9817,Trifolium retusum,5356429,NA,NA,NA,NA,220,152545060
9818,Trifolium rubens,5359249,SPECIES,ACCEPTED,Plantae,5359249: Trifolium rubens L.,220,152545064
9819,Trifolium spumosum,2157928,NA,NA,NA,NA,367,152545070
9820,Trifolium squamosum,5359194,SPECIES,ACCEPTED,Plantae,5359194: Trifolium squamosum L.,220,152545065
9821,Trifolium squarrosum,5359109,SPECIES,ACCEPTED,Plantae,NA,220,152545061
9822,Trifolium stellatum,5359037,SPECIES,ACCEPTED,Plantae,NA,220,152545056
9823,Trifolium strictum,5359475,SPECIES,ACCEPTED,Plantae,5359475: Trifolium strictum L.,220,152545076
9824,Trifolium suffocatum,5359099,SPECIES,ACCEPTED,Plantae,5359099: Trifolium suffocatum L.,220,152545062
9825,Trifolium sylvaticum,5359068,SPECIES,ACCEPTED,Plantae,NA,220,213213812
9826,Trifolium sylvaticum,5359068,SPECIES,ACCEPTED,Plantae,NA,220,152545051
9827,Trifolium sylvaticum,7600608,SPECIES,DOUBTFUL,Plantae,NA,220,213213812
9828,Trifolium sylvaticum,7600608,SPECIES,DOUBTFUL,Plantae,NA,220,152545051
9829,Trifolium tomentosum,5359510,SPECIES,ACCEPTED,Plantae,5359510: Trifolium tomentosum L.,220,152545080
9830,Trifolium vesiculosum,5359334,SPECIES,ACCEPTED,Plantae,5359334: Trifolium vesiculosum Savi,220,152545069
9831,Trigonella arabica,6101215,NA,NA,NA,NA,212,152545123
9832,Trigonella caelesyriaca,5360429,SPECIES,ACCEPTED,Plantae,5360429: Trigonella caelesyriaca Boiss.,220,152545121
9833,Trigonella caerulea,5360498,SPECIES,ACCEPTED,Plantae,5360498: Trigonella caerulea (L.) Ser.,220,152545125
9834,Trigonella calliceras,4072124,NA,NA,NA,NA,196,152545127
9835,Trigonella esculenta,2308541,NA,NA,NA,NA,255,152545120
9836,Trigonella foenum-graecum,5360475,SPECIES,ACCEPTED,Plantae,5360475: Trigonella foenum-graecum L.,220,152545122
9837,Trigonella foenum-graecum,5360475,SPECIES,ACCEPTED,Plantae,5360475: Trigonella foenum-graecum L.,220,213213853
9838,Trigonella hierosolymitana,7293222,NA,NA,NA,NA,220,152545119
9839,Trigonella maritima,5360508,SPECIES,ACCEPTED,Plantae,5360508: Trigonella maritima Delile ex Poir.,220,152545124
9840,Trigonella procumbens,5360402,SPECIES,ACCEPTED,Plantae,5360402: Trigonella procumbens (Besser) Rchb.,220,152545129
9841,Trigonella spinosa,1031524,NA,NA,NA,NA,216,152545126
9842,Trigonella stellata,5360417,SPECIES,ACCEPTED,Plantae,NA,220,152545128
9843,Trimeresurus albolabris,5598788,NA,NA,NA,NA,220,213212556
9844,Trioceros hoehnelii,5599249,NA,NA,NA,NA,220,182133732
9845,Triodanis perfoliata,3167003,SPECIES,ACCEPTED,Plantae,3167003: Triodanis perfoliata (L.) Nieuwl.,220,152543602
9846,Tripleurospermum decipiens,3104150,SPECIES,ACCEPTED,Plantae,3104150: Tripleurospermum decipiens (Fisch. & C.A.Mey.) Bornm.,220,152544320
9847,Triraphis mollis,7361239,SPECIES,ACCEPTED,Plantae,NA,196,152546792
9848,Trisetaria panicea,4114502,SPECIES,ACCEPTED,Plantae,NA,196,213212737
9849,Trisetaria panicea,4114502,SPECIES,ACCEPTED,Plantae,NA,196,213212736
9850,Triteleia laxa,5304187,SPECIES,ACCEPTED,Plantae,5304187: Triteleia laxa Benth.,196,182133221
9851,Triticum aestivum,7795888,SPECIES,ACCEPTED,Plantae,7795888: Triticum aestivum L. | 4932510: Triticum aestivum subsp. aestivum | 2706402: Triticum spelta L. | 2706403: Triticum aestivum subsp. spelta (L.) Thell.,196,152547122
9852,Triticum aestivum,2706403,SUBSPECIES,ACCEPTED,Plantae,2706402: Triticum spelta L. | 2706403: Triticum aestivum subsp. spelta (L.) Thell.,196,152547122
9853,Triticum aestivum,5605751,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9854,Triticum aestivum,7323251,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9855,Triticum aestivum,7323834,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9856,Triticum aestivum,6362724,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9857,Triticum aestivum,8257857,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9858,Triticum aestivum,3602069,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9859,Triticum aestivum,7224157,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9860,Triticum aestivum,6420901,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9861,Triticum aestivum,7652364,SPECIES,ACCEPTED,Plantae,NA,367,152547122
9862,Triticum aestivum,6411098,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9863,Triticum aestivum,7308043,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9864,Triticum aestivum,8134874,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9865,Triticum aestivum,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,152547122
9866,Triticum aestivum,7331861,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9867,Triticum aestivum,7421129,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9868,Triticum aestivum,3746867,SPECIES,ACCEPTED,Plantae,NA,7228684,152547122
9869,Triticum aestivum,3755928,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9870,Triticum aestivum,4104890,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9871,Triticum aestivum,6710856,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9872,Triticum aestivum,6085036,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9873,Triticum aestivum,11794300,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9874,Triticum aestivum,5587240,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9875,Triticum aestivum,3047633,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9876,Triticum aestivum,7925720,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9877,Triticum aestivum,6369140,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9878,Triticum aestivum,3047147,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9879,Triticum aestivum,2161911,SPECIES,ACCEPTED,Plantae,NA,367,152547122
9880,Triticum aestivum,4115425,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9881,Triticum aestivum,4270548,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9882,Triticum aestivum,5373483,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9883,Triticum aestivum,7219988,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9884,Triticum aestivum,2453882,SPECIES,ACCEPTED,Plantae,NA,11592253,152547122
9885,Triticum aestivum,3042889,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9886,Triticum aestivum,7225471,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9887,Triticum aestivum,4036957,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9888,Triticum aestivum,7415922,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9889,Triticum aestivum,6427623,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9890,Triticum aestivum,9508942,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9891,Triticum aestivum,4248063,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9892,Triticum aestivum,4048052,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9893,Triticum aestivum,3663237,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9894,Triticum aestivum,8421432,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9895,Triticum aestivum,4090836,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9896,Triticum aestivum,9405036,SPECIES,ACCEPTED,Plantae,NA,212,152547122
9897,Triticum aestivum,9462721,SPECIES,ACCEPTED,Plantae,NA,212,152547122
9898,Triticum aestivum,8358048,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9899,Triticum aestivum,7272439,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9900,Triticum aestivum,7753114,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9901,Triticum aestivum,5545159,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9902,Triticum aestivum,4270675,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9903,Triticum aestivum,2717402,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9904,Triticum aestivum,7068732,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9905,Triticum aestivum,7298085,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9906,Triticum aestivum,5365494,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9907,Triticum aestivum,7323906,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9908,Triticum aestivum,7277946,SPECIES,ACCEPTED,Plantae,NA,220,152547122
9909,Triticum aestivum,6084799,SPECIES,ACCEPTED,Plantae,NA,196,152547122
9910,Triticum aestivum,5365494,NA,NA,NA,NA,220,152547122
9911,Triticum aestivum,8358048,NA,NA,NA,NA,220,152547122
9912,Triticum aestivum compactum,NA,NA,NA,NA,NA,NA,213212963
9913,Triticum aestivum spelta,NA,NA,NA,NA,NA,NA,152547124
9914,Triticum monococcum,7883427,SPECIES,ACCEPTED,Plantae,7883427: Triticum monococcum L.,196,152547123
9915,Triticum turgidum,2706406,SPECIES,ACCEPTED,Plantae,2706406: Triticum turgidum L. | 8168170: Triticum dicoccum Schrank ex Schübl. | 2706389: Triticum durum Desf.,196,152547125
9916,Triticum turgidum,8864505,SPECIES,ACCEPTED,Plantae,NA,137,152547125
9917,Triticum turgidum,2145078,SPECIES,ACCEPTED,Plantae,NA,367,152547125
9918,Triticum turgidum,3140910,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9919,Triticum turgidum,4090836,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9920,Triticum turgidum,4104890,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9921,Triticum turgidum,6710856,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9922,Triticum turgidum,6157026,SPECIES,ACCEPTED,Plantae,NA,11418114,152547125
9923,Triticum turgidum,7062200,SPECIES,ACCEPTED,Plantae,NA,11418114,152547125
9924,Triticum turgidum,6157035,SPECIES,ACCEPTED,Plantae,NA,11418114,152547125
9925,Triticum turgidum,7358677,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9926,Triticum turgidum,5365494,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9927,Triticum turgidum,8358048,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9928,Triticum turgidum,2447418,SPECIES,ACCEPTED,Plantae,NA,11592253,152547125
9929,Triticum turgidum,2176168,SPECIES,ACCEPTED,Plantae,NA,367,152547125
9930,Triticum turgidum,7455425,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9931,Triticum turgidum,7225621,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9932,Triticum turgidum,3047147,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9933,Triticum turgidum,2161911,SPECIES,ACCEPTED,Plantae,NA,367,152547125
9934,Triticum turgidum,7753114,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9935,Triticum turgidum,5545159,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9936,Triticum turgidum,9405645,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9937,Triticum turgidum,4219118,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9938,Triticum turgidum,4248063,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9939,Triticum turgidum,4048052,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9940,Triticum turgidum,3065244,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9941,Triticum turgidum,4123394,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9942,Triticum turgidum,6432925,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9943,Triticum turgidum,7323906,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9944,Triticum turgidum,3663237,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9945,Triticum turgidum,8421432,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9946,Triticum turgidum,7225712,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9947,Triticum turgidum,2769073,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9948,Triticum turgidum,6164210,SPECIES,ACCEPTED,Plantae,NA,359,152547125
9949,Triticum turgidum,5548724,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9950,Triticum turgidum,4273336,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9951,Triticum turgidum,7295374,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9952,Triticum turgidum,6313049,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9953,Triticum turgidum,9771172,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9954,Triticum turgidum,8983123,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9955,Triticum turgidum,4036957,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9956,Triticum turgidum,7415922,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9957,Triticum turgidum,4036350,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9958,Triticum turgidum,5581279,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9959,Triticum turgidum,5825913,SPECIES,ACCEPTED,Plantae,NA,194,152547125
9960,Triticum turgidum,7230699,SPECIES,ACCEPTED,Plantae,NA,194,152547125
9961,Triticum turgidum,7293222,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9962,Triticum turgidum,5659657,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9963,Triticum turgidum,8134874,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9964,Triticum turgidum,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,152547125
9965,Triticum turgidum,7757431,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9966,Triticum turgidum,7427650,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9967,Triticum turgidum,7272439,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9968,Triticum turgidum,8045533,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9969,Triticum turgidum,7740944,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9970,Triticum turgidum,2443339,SPECIES,ACCEPTED,Plantae,NA,11418114,152547125
9971,Triticum turgidum,7308335,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9972,Triticum turgidum,11844792,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9973,Triticum turgidum,7223680,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9974,Triticum turgidum,7223276,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9975,Triticum turgidum,2161467,SPECIES,ACCEPTED,Plantae,NA,367,152547125
9976,Triticum turgidum,5548011,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9977,Triticum turgidum,7323251,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9978,Triticum turgidum,7323834,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9979,Triticum turgidum,7267492,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9980,Triticum turgidum,5587240,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9981,Triticum turgidum,3047633,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9982,Triticum turgidum,10948891,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9983,Triticum turgidum,8336551,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9984,Triticum turgidum,5652131,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9985,Triticum turgidum,8338571,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9986,Triticum turgidum,4115425,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9987,Triticum turgidum,4270548,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9988,Triticum turgidum,5373483,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9989,Triticum turgidum,7226804,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9990,Triticum turgidum,6409536,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9991,Triticum turgidum,7068845,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9992,Triticum turgidum,7224427,SPECIES,ACCEPTED,Plantae,NA,220,152547125
9993,Triticum turgidum,12205713,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9994,Triticum turgidum,2706403,SPECIES,ACCEPTED,Plantae,NA,196,152547125
9995,Triticum turgidum,3042889,NA,NA,NA,NA,220,152547125
9996,Triticum turgidum,8918909,NA,NA,NA,NA,196,152547125
9997,Triticum turgidum,4131042,NA,NA,NA,NA,196,152547125
9998,Triticum turgidum dicoccum,NA,NA,NA,NA,NA,NA,213212957
9999,Triticum turgidum durum,NA,NA,NA,NA,NA,NA,213212960
10000,Triticum turgidum polonicum,NA,NA,NA,NA,NA,NA,213212959
10001,Triturus marmoratus,2431886,SPECIES,ACCEPTED,Animalia,"2431886: Triturus marmoratus (Latreille, 1800)",131,152543372
10002,Trochoidea elegans,3935202,SPECIES,ACCEPTED,Animalia,NA,220,152543656
10003,Trogium pulsatorium,3141571,NA,NA,NA,NA,220,152544616
10004,Trollius europaeus,3033289,SPECIES,ACCEPTED,Plantae,3033289: Trollius europaeus L.,220,152546338
10005,Tropaeolum majus,2889934,SPECIES,ACCEPTED,Plantae,2889934: Tropaeolum majus L.,220,152545477
10006,Tropidosteptes pacificus,4487370,SPECIES,ACCEPTED,Animalia,"4487370: Tropidosteptes pacificus (Van Duzee, 1921)",216,152544277
10007,Tsuga canadensis,2687182,SPECIES,ACCEPTED,Plantae,2687182: Tsuga canadensis (L.) Carrière,194,152546524
10008,Tsuga heterophylla,2687210,SPECIES,ACCEPTED,Plantae,2687210: Tsuga heterophylla (Raf.) Sarg.,194,152546525
10009,Tuberaria guttata,2874024,SPECIES,ACCEPTED,Plantae,2874024: Tuberaria guttata (L.) Fourr.,220,152546263
10010,Tulipa gesneriana,5299675,SPECIES,ACCEPTED,Plantae,5299675: Tulipa gesneriana L.,196,152546609
10011,Tulipa sylvestris,5299536,SPECIES,ACCEPTED,Plantae,5299536: Tulipa sylvestris L.,196,152546610
10012,Tulipa urumiensis,5299590,SPECIES,ACCEPTED,Plantae,NA,196,213212408
10013,Tupiocoris rhododendri,4487799,SPECIES,ACCEPTED,Animalia,"4487799: Tupiocoris rhododendri (Dolling, 1972)",216,182134244
10014,Tuponia brevirostris,2497341,NA,NA,NA,NA,212,213214109
10015,Tuponia mixticolor,5152721,SPECIES,ACCEPTED,Animalia,NA,216,213214111
10016,Turdus dissimilis,4556286,NA,NA,NA,NA,11133537,159747285
10017,Tuta absoluta,4528099,SPECIES,ACCEPTED,Animalia,"4528099: Tuta absoluta (Meyrick, 1917)",216,182134272
10018,Typha laxmannii,5289503,SPECIES,ACCEPTED,Plantae,5289503: Typha laxmannii Lepech.,196,152546736
10019,Typha minima,5289492,SPECIES,ACCEPTED,Plantae,5289492: Typha minima Funck,196,152546738
10020,Typha provincialis,2394563,NA,NA,NA,NA,NA,152546737
10021,Ulex gallii,2951998,SPECIES,ACCEPTED,Plantae,2951998: Ulex gallii Planch.,220,152545190
10022,Ulex minor,2951968,SPECIES,ACCEPTED,Plantae,2951968: Ulex minor Roth,220,152545191
10023,Uloborus plumipes,2142456,SPECIES,ACCEPTED,Animalia,"2142456: Uloborus plumipes Lucas, 1846",367,152544250
10024,Umbilicus rupestris,7334368,SPECIES,ACCEPTED,Plantae,7334368: Umbilicus rupestris (Salisb.) Dandy,220,152544705
10025,Umbra pygmaea,5203111,SPECIES,ACCEPTED,Animalia,"5203111: Umbra pygmaea (DeKay, 1842)",NA,152543406
10026,Unaspis euonymi,2088481,SPECIES,ACCEPTED,Animalia,NA,216,213214088
10027,Undaria pinnatifida,5422556,SPECIES,ACCEPTED,Chromista,NA,7073593,213212204
10028,Urochloa mutica,2705848,SPECIES,ACCEPTED,Plantae,NA,196,213212987
10029,Urochloa panicoides,2705869,SPECIES,ACCEPTED,Plantae,2705869: Urochloa panicoides P.Beauv.,196,152547030
10030,Urochloa plantaginea,2705828,SPECIES,ACCEPTED,Plantae,NA,196,213212983
10031,Urochloa platyphylla,2705854,SPECIES,ACCEPTED,Plantae,NA,196,213212985
10032,Urochloa ramosa,2158821,NA,NA,NA,NA,367,213212988
10033,Urocissa erythroryncha,6100962,SPECIES,ACCEPTED,Animalia,"6100962: Urocissa erythroryncha (Boddaert, 1783)",212,159747329
10034,Uroctea durandi,8264893,NA,NA,NA,NA,367,152544070
10035,Urocystis trollii,7225621,NA,NA,NA,NA,220,152543121
10036,Uromyces croci,3047147,NA,NA,NA,NA,220,213212261
10037,Uromyces dianthi,2157984,NA,NA,NA,NA,367,213212264
10038,Uromyces hedysari-obscuri,6931186,NA,NA,NA,NA,216,213212268
10039,Uromyces proeminens,2928766,NA,NA,NA,NA,220,213212265
10040,Uromyces veratri,3798835,NA,NA,NA,NA,220,152543162
10041,Urtica incisa,2497828,NA,NA,NA,NA,212,152544768
10042,Urtica membranacea,7437751,SPECIES,DOUBTFUL,Plantae,7437751: Urtica membranacea Poir. ex Savigny,220,213215647
10043,Urtica membranacea,7437751,SPECIES,DOUBTFUL,Plantae,7437751: Urtica membranacea Poir. ex Savigny,220,152544767
10044,Urtica pilulifera,5670646,SPECIES,ACCEPTED,Plantae,5670646: Urtica pilulifera L.,220,152544769
10045,Ustilago maydis,2557469,SPECIES,ACCEPTED,Fungi,2557469: Ustilago maydis (DC.) Corda,148,NA
10046,Vaccinium corymbosum,2882849,SPECIES,ACCEPTED,Plantae,2882849: Vaccinium corymbosum L.,220,152545861
10047,Vaccinium macrocarpon,2882841,SPECIES,ACCEPTED,Plantae,NA,220,213215589
10048,Vaccinium macrocarpum,7777960,SPECIES,ACCEPTED,Plantae,7777960: Vaccinium macrocarpum Aiton,220,NA
10049,Valeriana phu,8201823,SPECIES,ACCEPTED,Plantae,NA,220,152546296
10050,Valeriana pyrenaica,3666059,NA,NA,NA,NA,220,152546297
10051,Valerianella coronata,7298858,SPECIES,ACCEPTED,Plantae,7298858: Valerianella coronata (L.) DC.,220,152546304
10052,Valerianella eriocarpa,2888773,SPECIES,ACCEPTED,Plantae,2888773: Valerianella eriocarpa Desv.,220,152546306
10053,Valerianella locusta,7988337,VARIETY,ACCEPTED,Plantae,7988337: Valerianella locusta var. oleracea (Schltdl.) Breistr.,220,NA
10054,Valerianella locusta,4206362,NA,NA,NA,NA,220,NA
10055,Valerianella locusta,4123394,NA,NA,NA,NA,196,NA
10056,Valerianella locusta,7223276,NA,NA,NA,NA,220,NA
10057,Valerianella locusta,7066596,NA,NA,NA,NA,220,NA
10058,Valerianella locusta,8983123,NA,NA,NA,NA,220,NA
10059,Valerianella locusta,3802956,NA,NA,NA,NA,220,NA
10060,Valerianella locusta,4036350,NA,NA,NA,NA,220,NA
10061,Valerianella locusta,7272439,NA,NA,NA,NA,220,NA
10062,Valerianella locusta,2176168,NA,NA,NA,NA,367,NA
10063,Valerianella locusta,10755213,NA,NA,NA,NA,196,NA
10064,Valerianella locusta,4211590,NA,NA,NA,NA,220,NA
10065,Valerianella locusta,8421432,NA,NA,NA,NA,220,NA
10066,Valerianella locusta,2444141,NA,NA,NA,NA,11592253,NA
10067,Valerianella locusta,7764312,NA,NA,NA,NA,220,NA
10068,Valerianella locusta,7226776,NA,NA,NA,NA,196,NA
10069,Valerianella locusta,7925720,NA,NA,NA,NA,220,NA
10070,Valerianella locusta,3047147,NA,NA,NA,NA,220,NA
10071,Valerianella locusta,4048052,NA,NA,NA,NA,220,NA
10072,Valerianella locusta,7427650,NA,NA,NA,NA,220,NA
10073,Valerianella locusta,7068732,NA,NA,NA,NA,220,NA
10074,Valerianella locusta,5359402,NA,NA,NA,NA,220,NA
10075,Valerianella locusta,11136683,NA,NA,NA,NA,220,NA
10076,Valerianella locusta,3611735,NA,NA,NA,NA,220,NA
10077,Valerianella locusta,7190901,NA,NA,NA,NA,11418114,NA
10078,Valerianella locusta,5544928,NA,NA,NA,NA,220,NA
10079,Valerianella locusta,7298085,NA,NA,NA,NA,220,NA
10080,Valerianella locusta,7266343,NA,NA,NA,NA,220,NA
10081,Valerianella locusta,7224069,NA,NA,NA,NA,220,NA
10082,Valerianella locusta,4132902,NA,NA,NA,NA,196,NA
10083,Valerianella locusta,7350944,NA,NA,NA,NA,220,NA
10084,Valerianella locusta,5352372,NA,NA,NA,NA,220,NA
10085,Valerianella locusta,7267492,NA,NA,NA,NA,220,NA
10086,Valerianella locusta,7308335,NA,NA,NA,NA,220,NA
10087,Valerianella locusta locusta,NA,NA,NA,NA,NA,NA,213215403
10088,Valerianella vesicaria,3094899,NA,NA,NA,NA,220,152546305
10089,Vallisneria americana,2865501,SPECIES,ACCEPTED,Plantae,NA,196,152546570
10090,Vallisneria australis,2865524,SPECIES,ACCEPTED,Plantae,NA,196,213212649
10091,Vallisneria spiralis,2865526,SPECIES,ACCEPTED,Plantae,2865526: Vallisneria spiralis L.,196,152546569
10092,Vanellus armatus,5229136,SPECIES,ACCEPTED,Animalia,"5229136: Vanellus armatus (Burchell, 1822)",212,159747140
10093,Vanellus miles,5229134,SPECIES,ACCEPTED,Animalia,"5229134: Vanellus miles (Boddaert, 1783)",212,159747143
